#t/tau	dx	dy	dz	ds^2	
13.3	-2730.87	2899.06	-6402.05	5.68484e+07	
13.4	-2555.5	2669.03	-6474.19	5.55694e+07	
13.5	-2572.61	2590.88	-6043.75	4.98579e+07	
13.6	-2719.38	2607.09	-5111.71	4.03215e+07	
13.7	-2976.84	2462.22	-5006.21	3.99862e+07	
13.8	-2916.41	2397.66	-4675.5	3.61145e+07	
13.9	-3058.75	2423.23	-4770.54	3.79861e+07	
14	-3266.77	2298.64	-4710.92	3.81483e+07	
14.1	-3258.61	2275.34	-4769.04	3.85395e+07	
14.2	-3319.22	2110.02	-4437.96	3.51649e+07	
14.3	-3340.29	2115.96	-4119.52	3.26053e+07	
14.4	-3334.4	2098.5	-3420.7	2.72231e+07	
14.5	-3084.49	2144.31	-3330.32	2.52032e+07	
14.6	-2854.4	2390.32	-3988.6	2.97702e+07	
14.7	-2611.09	2670.47	-4183.82	3.14535e+07	
14.8	-2760.84	2630.01	-4040.11	3.08617e+07	
14.9	-2992.47	2672	-4009.84	3.21733e+07	
15	-3156.75	2515.65	-3873.1	3.12945e+07	
15.1	-3079.24	2563.28	-4105.72	3.29091e+07	
15.2	-3234.29	2600.08	-3697.06	3.08893e+07	
15.3	-3443.29	2404.89	-3631	3.08239e+07	
15.4	-3444.33	2379.06	-3469.34	2.95597e+07	
15.5	-3752.39	2650.42	-3351.29	3.23363e+07	
15.6	-3721.96	2520.48	-3220.1	3.05748e+07	
15.7	-3812.9	2302.32	-2820.37	2.77934e+07	
15.8	-3997.31	2193.1	-2597.57	2.75355e+07	
15.9	-3952.77	2037.39	-2659.26	2.6847e+07	
16	-3973.42	2320.72	-2997.19	3.0157e+07	
16.1	-3998.21	2184.8	-2405.32	2.65446e+07	
16.2	-3947.31	2074.51	-2337.57	2.53491e+07	
16.3	-4220.96	2243.83	-2396.82	2.8596e+07	
16.4	-4136.38	2137.44	-1715.74	2.4622e+07	
16.5	-4047.75	1959.1	-2085.68	2.45724e+07	
16.6	-4171.71	1880.26	-1694.81	2.38109e+07	
16.7	-4047.74	2002.35	-1563.29	2.28375e+07	
16.8	-4129.45	1861.27	-1133.66	2.18019e+07	
16.9	-4232.16	1863.86	-1421.95	2.34071e+07	
17	-3949.59	1959.25	-851.832	2.01635e+07	
17.1	-3696.39	1957.56	-976.442	1.84488e+07	
17.2	-3510.4	2133.15	-1390.16	1.88058e+07	
17.3	-3667.29	2050.91	-1750.25	2.07187e+07	
17.4	-3812.82	2052.19	-1430.98	2.07968e+07	
17.5	-3871.72	1859.8	-1533.98	2.08021e+07	
17.6	-3821.6	1917.96	-1435.97	2.03452e+07	
17.7	-4034.61	1865.12	-1641.66	2.24518e+07	
17.8	-4111.92	1842.59	-1217.1	2.17844e+07	
17.9	-4242.16	2039.46	-1378.02	2.40543e+07	
18	-4479.63	1964.54	-1046.11	2.50209e+07	
18.1	-4609.1	2349.49	-987.832	2.77397e+07	
18.2	-4509.85	2387.72	-1346.65	2.78534e+07	
18.3	-4565.11	2442.99	-1773.25	2.99528e+07	
18.4	-4676.94	2592.4	-1081.28	2.97635e+07	
18.5	-4653.87	2788.82	-764.08	3.00198e+07	
18.6	-4590.7	2527.92	-1006.74	2.84785e+07	
18.7	-4884.98	2414.13	-90.3724	2.96992e+07	
18.8	-4959.53	2689.05	-100.087	3.18379e+07	
18.9	-4973.31	2540.92	131.179	3.12072e+07	
19	-4804.69	2428.03	-95.5446	2.89895e+07	
19.1	-4590.65	2386.22	-315.154	2.68675e+07	
19.2	-4837.43	2605.83	-414.312	3.03627e+07	
19.3	-4857.21	2656.42	-387.371	3.07992e+07	
19.4	-4917.92	2709.71	-642.693	3.19416e+07	
19.5	-4842.47	2806.48	-499.416	3.15753e+07	
19.6	-4890.9	2635.72	-174.133	3.08982e+07	
19.7	-4869.56	2656.77	-507.808	3.10289e+07	
19.8	-4820.38	2619.23	-667.343	3.05418e+07	
19.9	-4874.74	2627.42	-1265.79	3.22686e+07	
20	-4759.5	2707.1	-1581.22	3.24815e+07	
20.1	-4743.06	2620.49	-1552	3.17723e+07	
20.2	-4749.87	2477.5	-1752.16	3.17694e+07	
20.3	-4708.62	2515.8	-1705.62	3.14095e+07	
20.4	-4731.89	2492.81	-1095.02	2.98039e+07	
20.5	-4523.86	2834.82	-801.667	2.91442e+07	
20.6	-4396.32	2993.1	-1061.36	2.94128e+07	
20.7	-4432.64	3207.87	-985.879	3.09106e+07	
20.8	-4241.27	3341.82	-896.631	2.99601e+07	
20.9	-4068.05	2977.7	-595.694	2.57706e+07	
21	-4052.21	3086.65	-999.781	2.69474e+07	
21.1	-4236.96	3234.24	-1206.97	2.98689e+07	
21.2	-3644.78	3364.5	-1488.26	2.68192e+07	
21.3	-3837.26	3318.66	-1380.2	2.76431e+07	
21.4	-3733.44	2970.8	-1238.64	2.42985e+07	
21.5	-3755.69	3070.75	-1797.15	2.67644e+07	
21.6	-3538.44	2818.94	-2066.05	2.47355e+07	
21.7	-3575.93	2795.13	-2611.94	2.74223e+07	
21.8	-4085.88	2638.2	-2589.62	3.03607e+07	
21.9	-3986.82	2629.03	-2780.63	3.05384e+07	
22	-4040.66	2701	-2570.57	3.02301e+07	
22.1	-4376.49	2801.6	-2861.46	3.51905e+07	
22.2	-4478.58	2768.83	-3244.96	3.82539e+07	
22.3	-4209.68	2770.77	-3161.21	3.53918e+07	
22.4	-4564.39	2870.07	-3744.79	4.30944e+07	
22.5	-4457.62	2774.4	-4352.85	4.6515e+07	
22.6	-4436.45	2911.86	-4236.22	4.61065e+07	
22.7	-4383.89	3226.24	-4361.24	4.86475e+07	
22.8	-4612.87	3303.29	-4333.53	5.09698e+07	
22.9	-4585.59	3341.14	-4043.81	4.85432e+07	
23	-4669.9	3523.21	-4198.08	5.18449e+07	
23.1	-4543.21	3487.07	-3772.6	4.70329e+07	
23.2	-4519.37	3443.36	-4086.42	4.89802e+07	
23.3	-4699.43	3564.83	-3797.2	4.92115e+07	
23.4	-4928.55	3557.06	-3600.07	4.99038e+07	
23.5	-5041.36	3504.91	-4339.76	5.65332e+07	
23.6	-5248.81	3414.52	-4432.05	5.8852e+07	
23.7	-5176.02	3249.13	-4679.71	5.92477e+07	
23.8	-5207.91	3049.01	-5193.31	6.33892e+07	
23.9	-5200.44	2866.24	-5379.03	6.41939e+07	
24	-5155.56	2929.79	-5461.98	6.49967e+07	
24.1	-5027.61	2929.59	-5410.75	6.31356e+07	
24.2	-4933.4	2643.34	-4981.07	5.61368e+07	
24.3	-4934.6	2553.18	-4747.24	5.34053e+07	
24.4	-4540.31	2441.03	-5246.39	5.40977e+07	
24.5	-4378.9	2625.46	-5649	5.7979e+07	
24.6	-4170.3	2670.17	-5172.93	5.12804e+07	
24.7	-3978.26	2640.38	-4348.75	4.17097e+07	
24.8	-3939.45	2896.51	-4289.36	4.23076e+07	
24.9	-4136.05	3004.8	-3793.36	4.05253e+07	
25	-4056.12	2941.9	-3709.7	3.88688e+07	
25.1	-4168.85	2989.95	-4257.07	4.44418e+07	
25.2	-4098.39	3036.12	-4045.1	4.23776e+07	
25.3	-3822.83	3059.17	-3871.08	3.89578e+07	
25.4	-3415.33	3197.34	-3284.7	3.26767e+07	
25.5	-3361.04	3003.4	-3178.2	3.0418e+07	
25.6	-3669.48	2858.14	-2770.32	2.93088e+07	
25.7	-3785.25	2710.28	-3228.76	3.20986e+07	
25.8	-3789.4	2849.68	-3358.06	3.37569e+07	
25.9	-3925.95	2791.37	-3254.64	3.37975e+07	
26	-3848.56	2635.63	-2958.9	3.0513e+07	
26.1	-3769.96	2469	-1994.18	2.42853e+07	
26.2	-3292.46	2195.01	-1719.8	1.86161e+07	
26.3	-3488.52	2581.58	-2123.22	2.33424e+07	
26.4	-3555.73	2873.74	-2414.93	2.67335e+07	
26.5	-3657	2541.99	-2560.33	2.63906e+07	
26.6	-3680.82	2763.22	-2253.09	2.62603e+07	
26.7	-3408.72	2633.92	-2834.53	2.65915e+07	
26.8	-3694.08	2441.57	-2975.66	2.84621e+07	
26.9	-3472.35	2192.79	-3110.42	2.65403e+07	
27	-3853.03	2563.33	-2800.7	2.92604e+07	
27.1	-3901.26	2973.39	-2497.18	3.02968e+07	
27.2	-3868.06	3158.22	-2065.38	2.9202e+07	
27.3	-3972.12	2965.28	-2675.05	3.17265e+07	
27.4	-3550.18	2979.73	-2987.22	3.0406e+07	
27.5	-3749.54	2698.97	-2627.65	2.8248e+07	
27.6	-3725.96	2693.44	-2383.44	2.68182e+07	
27.7	-3891.26	3139.6	-2533.58	3.1418e+07	
27.8	-4079.6	3138.13	-2543.65	3.29611e+07	
27.9	-4067.75	3007.29	-3269.29	3.62786e+07	
28	-3816.98	3303.61	-2773.7	3.31766e+07	
28.1	-3800.81	3207.56	-2075.58	2.90426e+07	
28.2	-3650.97	3546.82	-2404.54	3.16913e+07	
28.3	-3835.82	3369.98	-2789.7	3.38527e+07	
28.4	-4004.7	3418.78	-2421.12	3.35875e+07	
28.5	-4028.43	3271.42	-2556.18	3.34645e+07	
28.6	-4018.05	3215.21	-2449.05	3.24801e+07	
28.7	-4345.4	3140.04	-2940.94	3.73915e+07	
28.8	-4304.58	3072.21	-3769.36	4.21759e+07	
28.9	-4417.74	3122.78	-4066.49	4.58045e+07	
29	-4422.97	3121.69	-3822.18	4.39166e+07	
29.1	-4488.05	3141.04	-3771.42	4.42323e+07	
29.2	-4533.75	3279.44	-3622.9	4.4435e+07	
29.3	-4576.59	3403.15	-4155.78	4.97972e+07	
29.4	-4296.07	3232.92	-3497.29	4.1139e+07	
29.5	-4170.42	3140.67	-2358.76	3.28199e+07	
29.6	-4206.62	2886.04	-2287.22	3.12563e+07	
29.7	-4475.95	3153.79	-1951.51	3.37889e+07	
29.8	-4785.5	3238.29	-2261.26	3.85008e+07	
29.9	-4673.61	3237.39	-1874.6	3.58375e+07	
30	-4800.2	3426.8	-1958.73	3.86215e+07	
30.1	-4870.29	3464.17	-1877.22	3.92441e+07	
30.2	-5011.49	3433.2	-1544.87	3.92885e+07	
30.3	-5378.13	3524.93	-1455.02	4.34665e+07	
30.4	-5592.32	3706.18	-2165.54	4.96993e+07	
30.5	-5604.09	3890.69	-1946.6	5.03325e+07	
30.6	-5445.58	3955.74	-1999.16	4.92988e+07	
30.7	-5761.54	3921.03	-1404.44	5.05423e+07	
30.8	-5887.06	4186.55	-1835.48	5.55537e+07	
30.9	-6310.84	4442.58	-1791.97	6.27744e+07	
31	-6391.84	4496.47	-1791.18	6.42821e+07	
31.1	-6425.01	4355.78	-1542.4	6.26327e+07	
31.2	-6521.14	4170.12	-1703.78	6.28181e+07	
31.3	-6385.93	4152.06	-2083.25	6.23596e+07	
31.4	-6362.44	4262.88	-1332.16	6.04274e+07	
31.5	-6257.57	4321.95	-956.1	5.87505e+07	
31.6	-6307.42	4270.17	-1075.65	5.9175e+07	
31.7	-6331.69	4202.43	-1212.84	5.92217e+07	
31.8	-6591.81	4588.8	-1330.35	6.62788e+07	
